!Produced on 2013-10-29 02:22:33.096074
!Based on the ansatz of Andrew et al. 2009 (eq 1 - 5):
!2009 ApJ, 700, 1502
!Format:
!         8      5000       100        50
!(8ES18.9)
! radius            theta             dens_gas          T                 dens_dust         d2g_mass          d2g_num           r_dust            
   1.371108874e+00   1.070780619e+00   2.176814583e-08   0.000000000e+00   3.941102339e-22   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.098557524e+00   4.825607726e-06   0.000000000e+00   8.736717423e-20   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.126334429e+00   7.856868913e-04   0.000000000e+00   1.422478731e-17   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.154111334e+00   9.395370579e-02   0.000000000e+00   1.701023011e-15   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.181888239e+00   8.251734327e+00   0.000000000e+00   1.493968743e-13   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.209665144e+00   5.322840769e+02   0.000000000e+00   9.636953173e-12   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.237442050e+00   2.521788311e+04   0.000000000e+00   4.565674031e-10   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.262190891e+00   6.049254123e+05   0.000000000e+00   1.095211772e-08   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.275048141e+00   2.861697869e+06   0.000000000e+00   5.181077089e-08   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.287905392e+00   1.267151768e+07   0.000000000e+00   2.294166364e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.300762643e+00   5.251899303e+07   0.000000000e+00   9.508514316e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.313619894e+00   2.037450424e+08   0.000000000e+00   3.688784839e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.326477145e+00   7.398447777e+08   0.000000000e+00   1.339482015e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.339334396e+00   2.514647287e+09   0.000000000e+00   4.552745272e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.352191646e+00   8.000118983e+09   0.000000000e+00   1.448414021e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.365048897e+00   2.382312433e+10   0.000000000e+00   4.313154264e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.377906148e+00   6.640241754e+10   0.000000000e+00   1.202209527e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.390763399e+00   1.732415130e+11   0.000000000e+00   3.136521307e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.403620650e+00   4.230609573e+11   0.000000000e+00   7.659478860e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.416477901e+00   9.670230595e+11   0.000000000e+00   1.750786158e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.429335152e+00   2.068967248e+12   0.000000000e+00   3.745845752e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.442192402e+00   4.143366059e+12   0.000000000e+00   7.501525298e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.455049653e+00   7.766688645e+12   0.000000000e+00   1.406151678e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.467906904e+00   1.362703557e+13   0.000000000e+00   2.467161978e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.480764155e+00   2.237946944e+13   0.000000000e+00   4.051781904e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.493621406e+00   3.440179362e+13   0.000000000e+00   6.228412394e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.506478657e+00   4.949887048e+13   0.000000000e+00   8.961723968e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.519335907e+00   6.666415743e+13   0.000000000e+00   1.206948303e+00   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.371108874e+00   1.532193158e+00   8.403736041e+13   0.000000000e+00   1.521488512e+00   1.000000002e-05   1.810490602e-14   2.207729393e-02
   1.371108874e+00   1.545050409e+00   9.915972513e+13   0.000000000e+00   1.831107311e+00   1.019957811e-05   1.846624029e-14   2.207729393e-02
   1.371108874e+00   1.557907660e+00   1.095168966e+14   0.000000000e+00   7.412916769e+02   3.738623413e-03   6.768742543e-12   2.207729393e-02
   1.371108874e+00   1.570764911e+00   1.132165314e+14   0.000000000e+00   2.049939580e+04   1.000080458e-01   1.810636268e-10   2.207729393e-02
   1.413669076e+00   5.707963268e-01   1.473461164e-73   0.000000000e+00   2.667687585e-87   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   5.985732319e-01   8.446266828e-69   0.000000000e+00   1.529188669e-82   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   6.263501370e-01   3.555967770e-64   0.000000000e+00   6.438046217e-78   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   6.541270421e-01   1.099557006e-59   0.000000000e+00   1.990737622e-73   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   6.819039472e-01   2.497149819e-55   0.000000000e+00   4.521066272e-69   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   7.096808524e-01   4.165224012e-51   0.000000000e+00   7.541098917e-65   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   7.374577575e-01   5.102688333e-47   0.000000000e+00   9.238369258e-61   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   7.652346626e-01   4.591204502e-43   0.000000000e+00   8.312332589e-57   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   7.930115677e-01   3.034038920e-39   0.000000000e+00   5.493098941e-53   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   8.207884728e-01   1.472592460e-35   0.000000000e+00   2.666114806e-49   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   8.485653779e-01   5.249415059e-32   0.000000000e+00   9.504016615e-46   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   8.763422830e-01   1.374377916e-28   0.000000000e+00   2.488298297e-42   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   9.041191882e-01   2.642824589e-25   0.000000000e+00   4.784809073e-39   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   9.318960933e-01   3.732479444e-22   0.000000000e+00   6.757618945e-36   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   9.596729984e-01   3.871626248e-19   0.000000000e+00   7.009542926e-33   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   9.874499035e-01   2.949553933e-16   0.000000000e+00   5.340139667e-30   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.015226809e+00   1.650388440e-13   0.000000000e+00   2.988012756e-27   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.043003714e+00   6.782392510e-11   0.000000000e+00   1.227945788e-24   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.070780619e+00   2.047135461e-08   0.000000000e+00   3.706319507e-22   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.098557524e+00   4.538132358e-06   0.000000000e+00   8.216245971e-20   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.126334429e+00   7.388812574e-04   0.000000000e+00   1.337737570e-17   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.154111334e+00   8.835661259e-02   0.000000000e+00   1.599688165e-15   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.181888239e+00   7.760154716e+00   0.000000000e+00   1.404968716e-13   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.209665144e+00   5.005743794e+02   0.000000000e+00   9.062852081e-12   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.237442050e+00   2.371558109e+04   0.000000000e+00   4.293683662e-10   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.262190891e+00   5.688882609e+05   0.000000000e+00   1.029966848e-08   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.275048141e+00   2.691218274e+06   0.000000000e+00   4.872425385e-08   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.287905392e+00   1.191663883e+07   0.000000000e+00   2.157496257e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.300762643e+00   4.939028516e+07   0.000000000e+00   8.942064697e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.313619894e+00   1.916073627e+08   0.000000000e+00   3.469033289e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.326477145e+00   6.957700907e+08   0.000000000e+00   1.259685208e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.339334396e+00   2.364842496e+09   0.000000000e+00   4.281525107e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.352191646e+00   7.523528825e+09   0.000000000e+00   1.362127821e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.365048897e+00   2.240391211e+10   0.000000000e+00   4.056207226e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.377906148e+00   6.244663404e+10   0.000000000e+00   1.130590439e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.390763399e+00   1.629210165e+11   0.000000000e+00   2.949669688e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.403620650e+00   3.978579960e+11   0.000000000e+00   7.203181615e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.416477901e+00   9.094147071e+11   0.000000000e+00   1.646486778e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.429335152e+00   1.945712902e+12   0.000000000e+00   3.522694918e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.442192402e+00   3.896533794e+12   0.000000000e+00   7.054637803e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.455049653e+00   7.304004605e+12   0.000000000e+00   1.322383167e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.467906904e+00   1.281523376e+13   0.000000000e+00   2.320186024e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.480764155e+00   2.104625991e+13   0.000000000e+00   3.810405571e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.493621406e+00   3.235237957e+13   0.000000000e+00   5.857367906e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.506478657e+00   4.655008002e+13   0.000000000e+00   8.427848227e-01   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.519335907e+00   6.269278133e+13   0.000000000e+00   1.135046912e+00   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.413669076e+00   1.532193158e+00   7.903101250e+13   0.000000000e+00   1.430849054e+00   1.000000002e-05   1.810490602e-14   2.207729393e-02
   1.413669076e+00   1.545050409e+00   9.325249434e+13   0.000000000e+00   1.722022968e+00   1.019957811e-05   1.846624029e-14   2.207729393e-02
   1.413669076e+00   1.557907660e+00   1.029926592e+14   0.000000000e+00   6.971307939e+02   3.738623413e-03   6.768742543e-12   2.207729393e-02
   1.413669076e+00   1.570764911e+00   1.064718962e+14   0.000000000e+00   1.927818768e+04   1.000080458e-01   1.810636268e-10   2.207729393e-02
   1.457550377e+00   5.707963268e-01   1.385670629e-73   0.000000000e+00   2.508743647e-87   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   5.985732319e-01   7.943028398e-69   0.000000000e+00   1.438077824e-82   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   6.263501370e-01   3.344099062e-64   0.000000000e+00   6.054459914e-78   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   6.541270421e-01   1.034044117e-59   0.000000000e+00   1.872127152e-73   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   6.819039472e-01   2.348366720e-55   0.000000000e+00   4.251695870e-69   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   7.096808524e-01   3.917055107e-51   0.000000000e+00   7.091791447e-65   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   7.374577575e-01   4.798664210e-47   0.000000000e+00   8.687936441e-61   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   7.652346626e-01   4.317655182e-43   0.000000000e+00   7.817074118e-57   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   7.930115677e-01   2.853267342e-39   0.000000000e+00   5.165813699e-53   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   8.207884728e-01   1.384853684e-35   0.000000000e+00   2.507264576e-49   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   8.485653779e-01   4.936648786e-32   0.000000000e+00   8.937756219e-46   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   8.763422830e-01   1.292490877e-28   0.000000000e+00   2.340042582e-42   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   9.041191882e-01   2.485362017e-25   0.000000000e+00   4.499724567e-39   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   9.318960933e-01   3.510093965e-22   0.000000000e+00   6.354992125e-36   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   9.596729984e-01   3.640950240e-19   0.000000000e+00   6.591906182e-33   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   9.874499035e-01   2.773816069e-16   0.000000000e+00   5.021967917e-30   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.015226809e+00   1.552056372e-13   0.000000000e+00   2.809983471e-27   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.043003714e+00   6.378289653e-11   0.000000000e+00   1.154783345e-24   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.070780619e+00   1.925164742e-08   0.000000000e+00   3.485492668e-22   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.098557524e+00   4.267745138e-06   0.000000000e+00   7.726712452e-20   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.126334429e+00   6.948578502e-04   0.000000000e+00   1.258033605e-17   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.154111334e+00   8.309222255e-02   0.000000000e+00   1.504376878e-15   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.181888239e+00   7.297795647e+00   0.000000000e+00   1.321259041e-13   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.209665144e+00   4.707495740e+02   0.000000000e+00   8.522876783e-12   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.237442050e+00   2.230257911e+04   0.000000000e+00   4.037860981e-10   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.262190891e+00   5.349932348e+05   0.000000000e+00   9.686002221e-09   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.275048141e+00   2.530872350e+06   0.000000000e+00   4.582120598e-08   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.287905392e+00   1.120663159e+07   0.000000000e+00   2.028950114e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.300762643e+00   4.644755436e+07   0.000000000e+00   8.409286052e-07   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.313619894e+00   1.801911725e+08   0.000000000e+00   3.262344239e-06   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.326477145e+00   6.543152971e+08   0.000000000e+00   1.184631694e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.339334396e+00   2.223942422e+09   0.000000000e+00   4.026426847e-05   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.352191646e+00   7.075268201e+09   0.000000000e+00   1.280970656e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.365048897e+00   2.106906089e+10   0.000000000e+00   3.814533668e-04   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.377906148e+00   5.872599074e+10   0.000000000e+00   1.063228542e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.390763399e+00   1.532139923e+11   0.000000000e+00   2.773924927e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.403620650e+00   3.741531525e+11   0.000000000e+00   6.774007652e-03   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.416477901e+00   8.552307180e+11   0.000000000e+00   1.548387175e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.429335152e+00   1.829785058e+12   0.000000000e+00   3.312808646e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
   1.457550377e+00   1.442192402e+00   3.664373765e+12   0.000000000e+00   6.634314253e-02   1.000000000e-05   1.810490599e-14   2.207729393e-02
